Location,Labels
/ECG Dataset/ECG/Test/SR/2190.png,0
/ECG Dataset/ECG/Train/SR/2191.png,0
/ECG Dataset/ECG/Train/AF/2192.png,1
/ECG Dataset/ECG/Train/SR/2193.png,0
/ECG Dataset/ECG/Train/SR/2194.png,0
/ECG Dataset/ECG/Test/SR/2195.png,0
/ECG Dataset/ECG/Train/AF/2196.png,1
/ECG Dataset/ECG/Train/AF/2197.png,1
/ECG Dataset/ECG/Train/SR/2198.png,0
/ECG Dataset/ECG/Train/SR/2199.png,0
/ECG Dataset/ECG/Test/AF/2200.png,1
/ECG Dataset/ECG/Train/SR/2201.png,0
/ECG Dataset/ECG/Train/AF/2202.png,1
/ECG Dataset/ECG/Train/SR/2203.png,0
/ECG Dataset/ECG/Train/AF/2204.png,1
/ECG Dataset/ECG/Test/AF/2205.png,1
/ECG Dataset/ECG/Train/AF/2206.png,1
/ECG Dataset/ECG/Train/SR/2207.png,0
/ECG Dataset/ECG/Train/AF/2208.png,1
/ECG Dataset/ECG/Train/AF/2209.png,1
/ECG Dataset/ECG/Test/AF/2210.png,1
/ECG Dataset/ECG/Train/AF/2211.png,1
/ECG Dataset/ECG/Train/AF/2212.png,1
/ECG Dataset/ECG/Train/AF/2213.png,1
/ECG Dataset/ECG/Train/SR/2214.png,0
/ECG Dataset/ECG/Test/SR/2215.png,0
/ECG Dataset/ECG/Train/SR/2216.png,0
/ECG Dataset/ECG/Train/AF/2217.png,1
/ECG Dataset/ECG/Train/SR/2218.png,0
/ECG Dataset/ECG/Train/SR/2219.png,0
/ECG Dataset/ECG/Test/SR/2220.png,0
/ECG Dataset/ECG/Train/SR/2221.png,0
/ECG Dataset/ECG/Train/SR/2222.png,0
/ECG Dataset/ECG/Train/SR/2223.png,0
/ECG Dataset/ECG/Train/AF/2224.png,1
/ECG Dataset/ECG/Test/SR/2225.png,0
/ECG Dataset/ECG/Train/AF/2226.png,1
/ECG Dataset/ECG/Train/AF/2227.png,1
/ECG Dataset/ECG/Train/SR/2228.png,0
/ECG Dataset/ECG/Train/SR/2229.png,0
/ECG Dataset/ECG/Test/AF/2230.png,1
/ECG Dataset/ECG/Train/SR/2231.png,0
/ECG Dataset/ECG/Train/AF/2232.png,1
/ECG Dataset/ECG/Train/SR/2233.png,0
/ECG Dataset/ECG/Train/SR/2234.png,0
/ECG Dataset/ECG/Test/SR/2235.png,0
/ECG Dataset/ECG/Train/AF/2236.png,1
/ECG Dataset/ECG/Train/AF/2237.png,1
/ECG Dataset/ECG/Train/AF/2238.png,1
/ECG Dataset/ECG/Train/AF/2239.png,1
/ECG Dataset/ECG/Test/SR/2240.png,0
/ECG Dataset/ECG/Train/SR/2241.png,0
/ECG Dataset/ECG/Train/AF/2242.png,1
/ECG Dataset/ECG/Train/SR/2243.png,0
/ECG Dataset/ECG/Train/SR/2244.png,0
/ECG Dataset/ECG/Test/SR/2245.png,0
/ECG Dataset/ECG/Train/SR/2246.png,0
/ECG Dataset/ECG/Train/SR/2247.png,0
/ECG Dataset/ECG/Train/SR/2248.png,0
/ECG Dataset/ECG/Train/SR/2249.png,0
/ECG Dataset/ECG/Test/AF/2250.png,1
/ECG Dataset/ECG/Train/SR/2251.png,0
/ECG Dataset/ECG/Train/AF/2252.png,1
/ECG Dataset/ECG/Train/AF/2253.png,1
/ECG Dataset/ECG/Train/AF/2254.png,1
/ECG Dataset/ECG/Test/SR/2255.png,0
/ECG Dataset/ECG/Train/SR/2256.png,0
/ECG Dataset/ECG/Train/AF/2257.png,1
/ECG Dataset/ECG/Train/AF/2258.png,1
/ECG Dataset/ECG/Train/SR/2259.png,0
/ECG Dataset/ECG/Test/AF/2260.png,1
/ECG Dataset/ECG/Train/AF/2261.png,1
/ECG Dataset/ECG/Train/SR/2262.png,0
/ECG Dataset/ECG/Train/AF/2263.png,1
/ECG Dataset/ECG/Train/SR/2264.png,0
/ECG Dataset/ECG/Test/SR/2265.png,0
/ECG Dataset/ECG/Train/SR/2266.png,0
/ECG Dataset/ECG/Train/AF/2267.png,1
/ECG Dataset/ECG/Train/AF/2268.png,1
/ECG Dataset/ECG/Train/SR/2269.png,0
/ECG Dataset/ECG/Test/SR/2270.png,0
/ECG Dataset/ECG/Train/AF/2271.png,1
/ECG Dataset/ECG/Train/AF/2272.png,1
/ECG Dataset/ECG/Train/AF/2273.png,1
/ECG Dataset/ECG/Train/SR/2274.png,0
/ECG Dataset/ECG/Test/AF/2275.png,1
/ECG Dataset/ECG/Train/SR/2276.png,0
/ECG Dataset/ECG/Train/SR/2277.png,0
/ECG Dataset/ECG/Train/SR/2278.png,0
/ECG Dataset/ECG/Train/AF/2279.png,1
/ECG Dataset/ECG/Test/AF/2280.png,1
/ECG Dataset/ECG/Train/AF/2281.png,1
/ECG Dataset/ECG/Train/SR/2282.png,0
/ECG Dataset/ECG/Train/SR/2283.png,0
/ECG Dataset/ECG/Train/AF/2284.png,1
/ECG Dataset/ECG/Test/SR/2285.png,0
/ECG Dataset/ECG/Train/SR/2286.png,0
/ECG Dataset/ECG/Train/SR/2287.png,0
/ECG Dataset/ECG/Train/AF/2288.png,1
/ECG Dataset/ECG/Train/AF/2289.png,1
/ECG Dataset/ECG/Test/SR/2290.png,0
/ECG Dataset/ECG/Train/SR/2291.png,0
/ECG Dataset/ECG/Train/AF/2292.png,1
/ECG Dataset/ECG/Train/SR/2293.png,0
/ECG Dataset/ECG/Train/SR/2294.png,0
/ECG Dataset/ECG/Test/SR/2295.png,0
/ECG Dataset/ECG/Train/SR/2296.png,0
/ECG Dataset/ECG/Train/AF/2297.png,1
/ECG Dataset/ECG/Train/AF/2298.png,1
/ECG Dataset/ECG/Train/AF/2299.png,1
/ECG Dataset/ECG/Test/SR/2300.png,0
/ECG Dataset/ECG/Train/AF/2301.png,1
/ECG Dataset/ECG/Train/SR/2302.png,0
/ECG Dataset/ECG/Train/SR/2303.png,0
/ECG Dataset/ECG/Train/SR/2304.png,0
/ECG Dataset/ECG/Test/SR/2305.png,0
/ECG Dataset/ECG/Train/AF/2306.png,1
/ECG Dataset/ECG/Train/SR/2307.png,0
/ECG Dataset/ECG/Train/SR/2308.png,0
/ECG Dataset/ECG/Train/AF/2309.png,1
/ECG Dataset/ECG/Test/AF/2310.png,1
/ECG Dataset/ECG/Train/SR/2311.png,0
/ECG Dataset/ECG/Train/SR/2312.png,0
/ECG Dataset/ECG/Train/SR/2313.png,0
/ECG Dataset/ECG/Train/SR/2314.png,0
/ECG Dataset/ECG/Test/SR/2315.png,0
/ECG Dataset/ECG/Train/SR/2316.png,0
/ECG Dataset/ECG/Train/AF/2317.png,1
/ECG Dataset/ECG/Train/AF/2318.png,1
/ECG Dataset/ECG/Train/AF/2319.png,1
/ECG Dataset/ECG/Test/SR/2320.png,0
/ECG Dataset/ECG/Train/SR/2321.png,0
/ECG Dataset/ECG/Train/AF/2322.png,1
/ECG Dataset/ECG/Train/SR/2323.png,0
/ECG Dataset/ECG/Train/AF/2324.png,1
/ECG Dataset/ECG/Test/SR/2325.png,0
/ECG Dataset/ECG/Train/SR/2326.png,0
/ECG Dataset/ECG/Train/AF/2327.png,1
/ECG Dataset/ECG/Train/SR/2328.png,0
/ECG Dataset/ECG/Train/AF/2329.png,1
/ECG Dataset/ECG/Test/SR/2330.png,0
/ECG Dataset/ECG/Train/SR/2331.png,0
/ECG Dataset/ECG/Train/SR/2332.png,0
/ECG Dataset/ECG/Train/SR/2333.png,0
/ECG Dataset/ECG/Train/SR/2334.png,0
/ECG Dataset/ECG/Test/SR/2335.png,0
/ECG Dataset/ECG/Train/AF/2336.png,1
/ECG Dataset/ECG/Train/AF/2337.png,1
/ECG Dataset/ECG/Train/AF/2338.png,1
/ECG Dataset/ECG/Train/SR/2339.png,0
/ECG Dataset/ECG/Test/AF/2340.png,1
/ECG Dataset/ECG/Train/AF/2341.png,1
/ECG Dataset/ECG/Train/SR/2342.png,0
/ECG Dataset/ECG/Train/SR/2343.png,0
/ECG Dataset/ECG/Train/AF/2344.png,1
/ECG Dataset/ECG/Test/AF/2345.png,1
/ECG Dataset/ECG/Train/SR/2346.png,0
/ECG Dataset/ECG/Train/SR/2347.png,0
/ECG Dataset/ECG/Train/SR/2348.png,0
/ECG Dataset/ECG/Train/SR/2349.png,0
/ECG Dataset/ECG/Test/SR/2350.png,0
/ECG Dataset/ECG/Train/AF/2351.png,1
/ECG Dataset/ECG/Train/AF/2352.png,1
/ECG Dataset/ECG/Train/AF/2353.png,1
/ECG Dataset/ECG/Train/SR/2354.png,0
/ECG Dataset/ECG/Test/AF/2355.png,1
/ECG Dataset/ECG/Train/SR/2356.png,0
/ECG Dataset/ECG/Train/SR/2357.png,0
/ECG Dataset/ECG/Train/SR/2358.png,0
/ECG Dataset/ECG/Train/AF/2359.png,1
/ECG Dataset/ECG/Test/AF/2360.png,1
/ECG Dataset/ECG/Train/SR/2361.png,0
/ECG Dataset/ECG/Train/SR/2362.png,0
/ECG Dataset/ECG/Train/SR/2363.png,0
/ECG Dataset/ECG/Train/AF/2364.png,1
/ECG Dataset/ECG/Test/AF/2365.png,1
/ECG Dataset/ECG/Train/AF/2366.png,1
/ECG Dataset/ECG/Train/AF/2367.png,1
/ECG Dataset/ECG/Train/SR/2368.png,0
/ECG Dataset/ECG/Train/SR/2369.png,0
/ECG Dataset/ECG/Test/SR/2370.png,0
/ECG Dataset/ECG/Train/SR/2371.png,0
/ECG Dataset/ECG/Train/SR/2372.png,0
/ECG Dataset/ECG/Train/SR/2373.png,0
/ECG Dataset/ECG/Train/AF/2374.png,1
/ECG Dataset/ECG/Test/SR/2375.png,0
/ECG Dataset/ECG/Train/AF/2376.png,1
/ECG Dataset/ECG/Train/AF/2377.png,1
/ECG Dataset/ECG/Train/SR/2378.png,0
/ECG Dataset/ECG/Train/AF/2379.png,1
/ECG Dataset/ECG/Test/SR/2380.png,0
/ECG Dataset/ECG/Train/AF/2381.png,1
/ECG Dataset/ECG/Train/SR/2382.png,0
/ECG Dataset/ECG/Train/SR/2383.png,0
/ECG Dataset/ECG/Train/AF/2384.png,1
/ECG Dataset/ECG/Test/SR/2385.png,0
/ECG Dataset/ECG/Train/SR/2386.png,0
/ECG Dataset/ECG/Train/SR/2387.png,0
/ECG Dataset/ECG/Train/AF/2388.png,1
/ECG Dataset/ECG/Train/SR/2389.png,0
/ECG Dataset/ECG/Test/AF/2390.png,1
/ECG Dataset/ECG/Train/AF/2391.png,1
/ECG Dataset/ECG/Train/AF/2392.png,1
/ECG Dataset/ECG/Train/AF/2393.png,1
/ECG Dataset/ECG/Train/SR/2394.png,0
/ECG Dataset/ECG/Test/SR/2395.png,0
/ECG Dataset/ECG/Train/SR/2396.png,0
/ECG Dataset/ECG/Train/SR/2397.png,0
/ECG Dataset/ECG/Train/SR/2398.png,0
/ECG Dataset/ECG/Train/SR/2399.png,0
/ECG Dataset/ECG/Test/AF/2400.png,1
/ECG Dataset/ECG/Train/AF/2401.png,1
/ECG Dataset/ECG/Train/SR/2402.png,0
/ECG Dataset/ECG/Train/SR/2403.png,0
/ECG Dataset/ECG/Train/AF/2404.png,1
/ECG Dataset/ECG/Test/AF/2405.png,1
/ECG Dataset/ECG/Train/SR/2406.png,0
/ECG Dataset/ECG/Train/AF/2407.png,1
/ECG Dataset/ECG/Train/AF/2408.png,1
/ECG Dataset/ECG/Train/SR/2409.png,0
/ECG Dataset/ECG/Test/AF/2410.png,1
/ECG Dataset/ECG/Train/SR/2411.png,0
/ECG Dataset/ECG/Train/AF/2412.png,1
/ECG Dataset/ECG/Train/SR/2413.png,0
/ECG Dataset/ECG/Train/SR/2414.png,0
/ECG Dataset/ECG/Test/AF/2415.png,1
/ECG Dataset/ECG/Train/SR/2416.png,0
/ECG Dataset/ECG/Train/SR/2417.png,0
/ECG Dataset/ECG/Train/SR/2418.png,0
/ECG Dataset/ECG/Train/SR/2419.png,0
/ECG Dataset/ECG/Test/SR/2420.png,0
/ECG Dataset/ECG/Train/SR/2421.png,0
/ECG Dataset/ECG/Train/AF/2422.png,1
/ECG Dataset/ECG/Train/SR/2423.png,0
/ECG Dataset/ECG/Train/AF/2424.png,1
/ECG Dataset/ECG/Test/SR/2425.png,0
/ECG Dataset/ECG/Train/SR/2426.png,0
/ECG Dataset/ECG/Train/AF/2427.png,1
/ECG Dataset/ECG/Train/AF/2428.png,1
/ECG Dataset/ECG/Train/AF/2429.png,1
/ECG Dataset/ECG/Test/SR/2430.png,0
/ECG Dataset/ECG/Train/AF/2431.png,1
/ECG Dataset/ECG/Train/SR/2432.png,0
/ECG Dataset/ECG/Train/AF/2433.png,1
/ECG Dataset/ECG/Train/AF/2434.png,1
/ECG Dataset/ECG/Test/SR/2435.png,0
/ECG Dataset/ECG/Train/SR/2436.png,0
/ECG Dataset/ECG/Train/SR/2437.png,0
/ECG Dataset/ECG/Train/AF/2438.png,1
/ECG Dataset/ECG/Train/AF/2439.png,1
/ECG Dataset/ECG/Test/AF/2440.png,1
/ECG Dataset/ECG/Train/SR/2441.png,0
/ECG Dataset/ECG/Train/SR/2442.png,0
/ECG Dataset/ECG/Train/SR/2443.png,0
/ECG Dataset/ECG/Train/SR/2444.png,0
/ECG Dataset/ECG/Test/SR/2445.png,0
/ECG Dataset/ECG/Train/AF/2446.png,1
/ECG Dataset/ECG/Train/SR/2447.png,0
/ECG Dataset/ECG/Train/AF/2448.png,1
/ECG Dataset/ECG/Train/SR/2449.png,0
/ECG Dataset/ECG/Test/SR/2450.png,0
/ECG Dataset/ECG/Train/AF/2451.png,1
/ECG Dataset/ECG/Train/AF/2452.png,1
/ECG Dataset/ECG/Train/SR/2453.png,0
/ECG Dataset/ECG/Train/SR/2454.png,0
/ECG Dataset/ECG/Test/SR/2455.png,0
/ECG Dataset/ECG/Train/AF/2456.png,1
/ECG Dataset/ECG/Train/SR/2457.png,0
/ECG Dataset/ECG/Train/SR/2458.png,0
/ECG Dataset/ECG/Train/SR/2459.png,0
/ECG Dataset/ECG/Test/SR/2460.png,0
/ECG Dataset/ECG/Train/SR/2461.png,0
/ECG Dataset/ECG/Train/SR/2462.png,0
/ECG Dataset/ECG/Train/AF/2463.png,1
/ECG Dataset/ECG/Train/SR/2464.png,0
/ECG Dataset/ECG/Test/AF/2465.png,1
/ECG Dataset/ECG/Train/SR/2466.png,0
/ECG Dataset/ECG/Train/SR/2467.png,0
/ECG Dataset/ECG/Train/SR/2468.png,0
/ECG Dataset/ECG/Train/AF/2469.png,1
/ECG Dataset/ECG/Test/SR/2470.png,0
/ECG Dataset/ECG/Train/AF/2471.png,1
/ECG Dataset/ECG/Train/SR/2472.png,0
/ECG Dataset/ECG/Train/AF/2473.png,1
/ECG Dataset/ECG/Train/SR/2474.png,0
/ECG Dataset/ECG/Test/SR/2475.png,0
/ECG Dataset/ECG/Train/SR/2476.png,0
/ECG Dataset/ECG/Train/SR/2477.png,0
/ECG Dataset/ECG/Train/AF/2478.png,1
/ECG Dataset/ECG/Train/SR/2479.png,0
/ECG Dataset/ECG/Test/SR/2480.png,0
/ECG Dataset/ECG/Train/AF/2481.png,1
/ECG Dataset/ECG/Train/SR/2482.png,0
/ECG Dataset/ECG/Train/AF/2483.png,1
/ECG Dataset/ECG/Train/SR/2484.png,0
/ECG Dataset/ECG/Test/SR/2485.png,0
/ECG Dataset/ECG/Train/SR/2486.png,0
/ECG Dataset/ECG/Train/AF/2487.png,1
/ECG Dataset/ECG/Train/AF/2488.png,1
/ECG Dataset/ECG/Train/AF/2489.png,1
/ECG Dataset/ECG/Test/AF/2490.png,1
/ECG Dataset/ECG/Train/SR/2491.png,0
/ECG Dataset/ECG/Train/SR/2492.png,0
/ECG Dataset/ECG/Train/AF/2493.png,1
/ECG Dataset/ECG/Train/SR/2494.png,0
/ECG Dataset/ECG/Test/AF/2495.png,1
/ECG Dataset/ECG/Train/SR/2496.png,0
/ECG Dataset/ECG/Train/AF/2497.png,1
/ECG Dataset/ECG/Train/SR/2498.png,0
/ECG Dataset/ECG/Train/SR/2499.png,0
/ECG Dataset/ECG/Test/SR/2500.png,0
/ECG Dataset/ECG/Train/SR/2501.png,0
/ECG Dataset/ECG/Train/AF/2502.png,1
/ECG Dataset/ECG/Train/SR/2503.png,0
/ECG Dataset/ECG/Train/SR/2504.png,0
/ECG Dataset/ECG/Test/SR/2505.png,0
/ECG Dataset/ECG/Train/SR/2506.png,0
/ECG Dataset/ECG/Train/SR/2507.png,0
/ECG Dataset/ECG/Train/AF/2508.png,1
/ECG Dataset/ECG/Train/SR/2509.png,0
/ECG Dataset/ECG/Test/SR/2510.png,0
/ECG Dataset/ECG/Train/AF/2511.png,1
/ECG Dataset/ECG/Train/AF/2512.png,1
/ECG Dataset/ECG/Train/AF/2513.png,1
/ECG Dataset/ECG/Train/SR/2514.png,0
/ECG Dataset/ECG/Test/AF/2515.png,1
/ECG Dataset/ECG/Train/SR/2516.png,0
/ECG Dataset/ECG/Train/SR/2517.png,0
/ECG Dataset/ECG/Train/AF/2518.png,1
/ECG Dataset/ECG/Train/SR/2519.png,0
/ECG Dataset/ECG/Test/AF/2520.png,1
/ECG Dataset/ECG/Train/AF/2521.png,1
/ECG Dataset/ECG/Train/AF/2522.png,1
/ECG Dataset/ECG/Train/SR/2523.png,0
/ECG Dataset/ECG/Train/AF/2524.png,1
/ECG Dataset/ECG/Test/SR/2525.png,0
/ECG Dataset/ECG/Train/SR/2526.png,0
/ECG Dataset/ECG/Train/SR/2527.png,0
/ECG Dataset/ECG/Train/SR/2528.png,0
/ECG Dataset/ECG/Train/AF/2529.png,1
/ECG Dataset/ECG/Test/SR/2530.png,0
/ECG Dataset/ECG/Train/SR/2531.png,0
/ECG Dataset/ECG/Train/SR/2532.png,0
/ECG Dataset/ECG/Train/SR/2533.png,0
/ECG Dataset/ECG/Train/SR/2534.png,0
/ECG Dataset/ECG/Test/AF/2535.png,1
/ECG Dataset/ECG/Train/SR/2536.png,0
/ECG Dataset/ECG/Train/SR/2537.png,0
/ECG Dataset/ECG/Train/SR/2538.png,0
/ECG Dataset/ECG/Train/SR/2539.png,0
/ECG Dataset/ECG/Test/AF/2540.png,1
/ECG Dataset/ECG/Train/SR/2541.png,0
/ECG Dataset/ECG/Train/SR/2542.png,0
/ECG Dataset/ECG/Train/AF/2543.png,1
/ECG Dataset/ECG/Train/SR/2544.png,0
/ECG Dataset/ECG/Test/AF/2545.png,1
/ECG Dataset/ECG/Train/SR/2546.png,0
/ECG Dataset/ECG/Train/AF/2547.png,1
/ECG Dataset/ECG/Train/AF/2548.png,1
/ECG Dataset/ECG/Train/AF/2549.png,1
/ECG Dataset/ECG/Test/SR/2550.png,0
/ECG Dataset/ECG/Train/AF/2551.png,1
/ECG Dataset/ECG/Train/SR/2552.png,0
/ECG Dataset/ECG/Train/AF/2553.png,1
/ECG Dataset/ECG/Train/SR/2554.png,0
/ECG Dataset/ECG/Test/AF/2555.png,1
/ECG Dataset/ECG/Train/SR/2556.png,0
/ECG Dataset/ECG/Train/SR/2557.png,0
/ECG Dataset/ECG/Train/SR/2558.png,0
/ECG Dataset/ECG/Train/AF/2559.png,1
/ECG Dataset/ECG/Test/AF/2560.png,1
/ECG Dataset/ECG/Train/SR/2561.png,0
/ECG Dataset/ECG/Train/SR/2562.png,0
/ECG Dataset/ECG/Train/SR/2563.png,0
/ECG Dataset/ECG/Train/AF/2564.png,1
/ECG Dataset/ECG/Test/SR/2565.png,0
/ECG Dataset/ECG/Train/SR/2566.png,0
/ECG Dataset/ECG/Train/AF/2567.png,1
/ECG Dataset/ECG/Train/SR/2568.png,0
/ECG Dataset/ECG/Train/AF/2569.png,1
/ECG Dataset/ECG/Test/AF/2570.png,1
/ECG Dataset/ECG/Train/SR/2571.png,0
/ECG Dataset/ECG/Train/AF/2572.png,1
/ECG Dataset/ECG/Train/SR/2573.png,0
/ECG Dataset/ECG/Train/AF/2574.png,1
/ECG Dataset/ECG/Test/AF/2575.png,1
/ECG Dataset/ECG/Train/SR/2576.png,0
/ECG Dataset/ECG/Train/AF/2577.png,1
/ECG Dataset/ECG/Train/AF/2578.png,1
/ECG Dataset/ECG/Train/SR/2579.png,0
/ECG Dataset/ECG/Test/SR/2580.png,0
/ECG Dataset/ECG/Train/SR/2581.png,0
/ECG Dataset/ECG/Train/SR/2582.png,0
/ECG Dataset/ECG/Train/SR/2583.png,0
/ECG Dataset/ECG/Train/SR/2584.png,0
/ECG Dataset/ECG/Test/SR/2585.png,0
/ECG Dataset/ECG/Train/SR/2586.png,0
/ECG Dataset/ECG/Train/SR/2587.png,0
/ECG Dataset/ECG/Train/SR/2588.png,0
/ECG Dataset/ECG/Train/SR/2589.png,0
/ECG Dataset/ECG/Test/AF/2590.png,1
/ECG Dataset/ECG/Train/SR/2591.png,0
/ECG Dataset/ECG/Train/AF/2592.png,1
/ECG Dataset/ECG/Train/SR/2593.png,0
/ECG Dataset/ECG/Train/SR/2594.png,0
/ECG Dataset/ECG/Test/SR/2595.png,0
/ECG Dataset/ECG/Train/SR/2596.png,0
/ECG Dataset/ECG/Train/AF/2597.png,1
/ECG Dataset/ECG/Train/SR/2598.png,0
/ECG Dataset/ECG/Train/AF/2599.png,1
/ECG Dataset/ECG/Test/SR/2600.png,0
/ECG Dataset/ECG/Train/AF/2601.png,1
/ECG Dataset/ECG/Train/AF/2602.png,1
/ECG Dataset/ECG/Train/SR/2603.png,0
/ECG Dataset/ECG/Train/AF/2604.png,1
/ECG Dataset/ECG/Test/SR/2605.png,0
/ECG Dataset/ECG/Train/AF/2606.png,1
/ECG Dataset/ECG/Train/SR/2607.png,0
/ECG Dataset/ECG/Train/AF/2608.png,1
/ECG Dataset/ECG/Train/AF/2609.png,1
/ECG Dataset/ECG/Test/SR/2610.png,0
/ECG Dataset/ECG/Train/AF/2611.png,1
/ECG Dataset/ECG/Train/AF/2612.png,1
/ECG Dataset/ECG/Train/AF/2613.png,1
/ECG Dataset/ECG/Train/SR/2614.png,0
/ECG Dataset/ECG/Test/AF/2615.png,1
/ECG Dataset/ECG/Train/AF/2616.png,1
/ECG Dataset/ECG/Train/AF/2617.png,1
/ECG Dataset/ECG/Train/SR/2618.png,0
/ECG Dataset/ECG/Train/AF/2619.png,1
/ECG Dataset/ECG/Test/SR/2620.png,0
/ECG Dataset/ECG/Train/SR/2621.png,0
/ECG Dataset/ECG/Train/AF/2622.png,1
/ECG Dataset/ECG/Train/SR/2623.png,0
/ECG Dataset/ECG/Train/SR/2624.png,0
/ECG Dataset/ECG/Test/AF/2625.png,1
/ECG Dataset/ECG/Train/AF/2626.png,1
/ECG Dataset/ECG/Train/SR/2627.png,0
/ECG Dataset/ECG/Train/AF/2628.png,1
/ECG Dataset/ECG/Train/SR/2629.png,0
/ECG Dataset/ECG/Test/AF/2630.png,1
/ECG Dataset/ECG/Train/SR/2631.png,0
/ECG Dataset/ECG/Train/SR/2632.png,0
/ECG Dataset/ECG/Train/SR/2633.png,0
/ECG Dataset/ECG/Train/AF/2634.png,1
/ECG Dataset/ECG/Test/SR/2635.png,0
/ECG Dataset/ECG/Train/SR/2636.png,0
/ECG Dataset/ECG/Train/SR/2637.png,0
/ECG Dataset/ECG/Train/AF/2638.png,1
/ECG Dataset/ECG/Train/SR/2639.png,0
/ECG Dataset/ECG/Test/SR/2640.png,0
/ECG Dataset/ECG/Train/SR/2641.png,0
/ECG Dataset/ECG/Train/SR/2642.png,0
/ECG Dataset/ECG/Train/AF/2643.png,1
/ECG Dataset/ECG/Train/AF/2644.png,1
/ECG Dataset/ECG/Test/SR/2645.png,0
/ECG Dataset/ECG/Train/SR/2646.png,0
/ECG Dataset/ECG/Train/SR/2647.png,0
/ECG Dataset/ECG/Train/AF/2648.png,1
/ECG Dataset/ECG/Train/SR/2649.png,0
/ECG Dataset/ECG/Test/AF/2650.png,1
/ECG Dataset/ECG/Train/AF/2651.png,1
/ECG Dataset/ECG/Train/SR/2652.png,0
/ECG Dataset/ECG/Train/AF/2653.png,1
/ECG Dataset/ECG/Train/SR/2654.png,0
/ECG Dataset/ECG/Test/SR/2655.png,0
/ECG Dataset/ECG/Train/SR/2656.png,0
/ECG Dataset/ECG/Train/SR/2657.png,0
/ECG Dataset/ECG/Train/AF/2658.png,1
/ECG Dataset/ECG/Train/AF/2659.png,1
/ECG Dataset/ECG/Test/AF/2660.png,1
/ECG Dataset/ECG/Train/AF/2661.png,1
/ECG Dataset/ECG/Train/AF/2662.png,1
/ECG Dataset/ECG/Train/SR/2663.png,0
/ECG Dataset/ECG/Train/SR/2664.png,0
/ECG Dataset/ECG/Test/AF/2665.png,1
/ECG Dataset/ECG/Train/SR/2666.png,0
/ECG Dataset/ECG/Train/AF/2667.png,1
/ECG Dataset/ECG/Train/AF/2668.png,1
/ECG Dataset/ECG/Train/SR/2669.png,0
/ECG Dataset/ECG/Test/AF/2670.png,1
/ECG Dataset/ECG/Train/SR/2671.png,0
/ECG Dataset/ECG/Train/SR/2672.png,0
/ECG Dataset/ECG/Train/AF/2673.png,1
/ECG Dataset/ECG/Train/AF/2674.png,1
/ECG Dataset/ECG/Test/SR/2675.png,0
/ECG Dataset/ECG/Train/SR/2676.png,0
/ECG Dataset/ECG/Train/AF/2677.png,1
/ECG Dataset/ECG/Train/SR/2678.png,0
/ECG Dataset/ECG/Train/SR/2679.png,0
/ECG Dataset/ECG/Test/SR/2680.png,0
/ECG Dataset/ECG/Train/AF/2681.png,1
/ECG Dataset/ECG/Train/SR/2682.png,0
/ECG Dataset/ECG/Train/AF/2683.png,1
/ECG Dataset/ECG/Train/SR/2684.png,0
/ECG Dataset/ECG/Test/AF/2685.png,1
/ECG Dataset/ECG/Train/SR/2686.png,0
/ECG Dataset/ECG/Train/SR/2687.png,0
/ECG Dataset/ECG/Train/AF/2688.png,1
/ECG Dataset/ECG/Train/SR/2689.png,0
/ECG Dataset/ECG/Test/AF/2690.png,1
/ECG Dataset/ECG/Train/SR/2691.png,0
/ECG Dataset/ECG/Train/SR/2692.png,0
/ECG Dataset/ECG/Train/SR/2693.png,0
/ECG Dataset/ECG/Train/AF/2694.png,1
/ECG Dataset/ECG/Test/SR/2695.png,0
/ECG Dataset/ECG/Train/SR/2696.png,0
/ECG Dataset/ECG/Train/SR/2697.png,0
/ECG Dataset/ECG/Train/SR/2698.png,0
/ECG Dataset/ECG/Train/SR/2699.png,0
/ECG Dataset/ECG/Test/AF/2700.png,1
/ECG Dataset/ECG/Train/SR/2701.png,0
/ECG Dataset/ECG/Train/AF/2702.png,1
/ECG Dataset/ECG/Train/SR/2703.png,0
/ECG Dataset/ECG/Train/SR/2704.png,0
/ECG Dataset/ECG/Test/SR/2705.png,0
/ECG Dataset/ECG/Train/SR/2706.png,0
/ECG Dataset/ECG/Train/SR/2707.png,0
/ECG Dataset/ECG/Train/SR/2708.png,0
/ECG Dataset/ECG/Train/AF/2709.png,1
/ECG Dataset/ECG/Test/SR/2710.png,0
/ECG Dataset/ECG/Train/SR/2711.png,0
/ECG Dataset/ECG/Train/SR/2712.png,0
/ECG Dataset/ECG/Train/AF/2713.png,1
/ECG Dataset/ECG/Train/AF/2714.png,1
/ECG Dataset/ECG/Test/SR/2715.png,0
/ECG Dataset/ECG/Train/AF/2716.png,1
/ECG Dataset/ECG/Train/AF/2717.png,1
/ECG Dataset/ECG/Train/SR/2718.png,0
/ECG Dataset/ECG/Train/AF/2719.png,1
/ECG Dataset/ECG/Test/SR/2720.png,0
/ECG Dataset/ECG/Train/AF/2721.png,1
/ECG Dataset/ECG/Train/AF/2722.png,1
/ECG Dataset/ECG/Train/SR/2723.png,0
/ECG Dataset/ECG/Train/AF/2724.png,1
/ECG Dataset/ECG/Test/SR/2725.png,0
/ECG Dataset/ECG/Train/SR/2726.png,0
/ECG Dataset/ECG/Train/AF/2727.png,1
